,id,name,symbol,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
341,7133,Ducato Protocol Token,DUCATO,ducato-protocol-token,5,2020-09-22T00:00:00.000Z,,1270000.0,50000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa117ea1c0c85CEf648df2b6f40e50bb5475C228d'}",342,23.5385676148753,432844.80189257,-0.0403068,-2.6373188,-13.75545455,29893980.870891634
342,5007,TROY,TROY,troy,13,2019-12-06T00:00:00.000Z,,8905660523.0,10000000000.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'TROY-9B8'}",343,0.00330507633047,1641651.85142253,-1.3348648,-1.28280926,18.48632178,29433887.80176838
343,3835,Orbs,ORBS,orbs,17,2019-04-03T00:00:00.000Z,,2229950518.201359,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa'}",344,0.01319135789006,2263855.11532129,-5.68966446,-8.6369791,5.79477251,29416075.36271888
344,6783,Axie Infinity,AXS,axie-infinity,16,2020-08-31T00:00:00.000Z,270000000.0,54000010.0,270000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf5d669627376ebd411e34b98f19c868c8aba5ada'}",345,0.53936614604903,5960434.88877778,-6.85757015,-14.06264832,-7.18461235,29125777.28030908
345,258,Groestlcoin,GRS,groestlcoin,33,2014-04-11T00:00:00.000Z,105000000.0,76698783.88736624,76698783.88736624,,346,0.37892974416288,11404415.97957728,-5.54795259,-11.85419288,-0.23177096,29063450.55604371
346,5810,bZx Protocol,BZRX,bzx-protocol,50,2020-07-06T00:00:00.000Z,,140610067.0,1030000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x56d811088235F11C8920698a204A5010a788f4b3'}",347,0.20547932369461,15860718.02469408,-7.95904967,-16.48612972,13.38254096,28892461.471813798
347,1169,PIVX,PIVX,pivx,23,2016-02-13T00:00:00.000Z,,65123913.08483838,65123913.08483838,,348,0.44903913047524,4111959.25076462,-7.61100259,17.0635063,34.50217534,29243185.304760933
348,3840,1irstcoin,FST,1irstcoin,4,2019-04-08T00:00:00.000Z,,34968654.519488,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x310c93dfc1c5e34cdf51678103f63c41762089cd'}",349,0.89564886919894,79243.51703344,3.49832286,-11.71740213,-6.13399209,31319635.877787832
349,7424,Hermez Network,HEZ,hermez-network,4,2020-10-15T00:00:00.000Z,100000000.0,4700000.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xeef9f339514298c6a857efcfc1a762af84438dee'}",350,6.1299103864186,2048484.01329425,-4.71946875,-9.98278886,4.60084422,28810578.81616742
350,5186,ExtStock Token,XT,extstock-token,1,2020-01-29T00:00:00.000Z,,601588624.9999998,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xef65887a05415bf6316204b5ffb350d4d1a19bba'}",351,0.04787993429496,0.04789495,-5.53344223,-98.54220944,-98.21764942,28804023.837595318
351,6951,Reef,REEF,reef,6,2020-09-08T00:00:00.000Z,,3026721973.0,3965900953.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfe3e6a25e6b192a42a44ecddcd13796471735acf'}",352,0.00947961114195,3837786.36230902,-4.70603496,-7.39341051,-4.92742084,28692147.338835686
352,4064,USDK,USDK,usdk,38,2019-07-29T00:00:00.000Z,,28600072.0,28600072.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1c48f86ae57291f7686349f12601910bd8d470bb'}",353,1.00197254517436,318034696.7254946,-0.12282234,0.12866512,0.74628708,28656486.934009947
353,4090,Wirex Token,WXT,wirex-token,13,2019-07-09T00:00:00.000Z,,3300500000.4848256,10000000000.0,,354,0.00866707934224,735190.89114984,-1.56099237,0.38294076,0.99265926,28605695.37326514
354,2982,MVL,MVL,mvl,9,2018-07-27T00:00:00.000Z,,10676388856.738487,30000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa849eaae994fb86afa73382e9bd88c2b6b18dc71'}",355,0.00266479550468,4700207.30663688,-6.15696619,-9.42829186,-1.04810042,28450393.031652365
355,3930,Thunder Token,TT,thunder-token,13,2019-05-10T00:00:00.000Z,10000000000.0,5887903652.667712,10000000000.0,,356,0.00482472022392,5237909.17614444,-2.34153032,-7.34077716,3.16609884,28407487.82951835
356,7737,API3,API3,api3,23,2020-11-21T00:00:00.000Z,100000000.0,13847549.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0b38210ea11411557c13457D4dA7dC6ea731B88a'}",357,2.04825370639347,13245050.92603379,-2.41369636,-15.83401129,9.57420351,28363293.563715186
357,2071,Request,REQ,request,25,2017-10-20T00:00:00.000Z,999983984.0,999966001.2411803,999966002.0851803,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8f8221afbb33998d8584a2b05749ba73c37a938a'}",358,0.02767841032359,535621.61813256,-5.59841556,-13.73112878,7.14010938,27677469.291992895
358,7725,TrueFi,TRU,truefi-token,5,2020-11-19T00:00:00.000Z,1450000000.0,140608485.0,1446312655.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4c19596f5aaff459fa38b0f7ed92f11ae6543784'}",359,0.1981230458191,984841.14769019,-3.81004416,-4.48372362,16.9508406,27857781.316209234
359,3702,Beam,BEAM,beam,43,2019-01-17T00:00:00.000Z,262800000.0,78400440.0,78400440.0,,360,0.35336674991876,15854446.22988328,-7.2274014,2.82043787,23.40732319,27704108.67500075
360,3607,VestChain,VEST,vestchain,2,2018-11-15T00:00:00.000Z,,3945951380.8970037,3945951380.8970037,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x37f04d2c3ae075fad5483bb918491f656b12bdb6'}",361,0.00700717427068,21040.6902506,-4.17062327,-13.99141937,-33.00498138,27649968.9895757
361,2620,Switcheo,SWTH,switcheo,11,2018-03-31T00:00:00.000Z,,1161348912.6734424,1238222060.9726005,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': 'ab38352559b8b203bde5fddfa0b07d8b2525e132'}",362,0.02373217597634,340986.28852107,-4.03022097,-10.45141631,-0.04604458,27561336.76549725
362,6981,New Year Bull,NYB,new-year-bull,4,2020-09-09T00:00:00.000Z,210000000.0,210000000.0,210000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x798A9055a98913835bBFb45a0BbC209438dcFD97'}",363,0.12926961143285,0.0,-3.62019185,-4.94000317,-7.66502293,27146618.4008985
363,2363,Zap,ZAP,zap,11,2018-01-11T00:00:00.000Z,,236144465.0,520000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6781a0f84c7e9e846dcb84a9a5bd49333067b104'}",364,0.11639620355843,1280741.47322072,-11.93835006,-18.50117109,20.00845172,27486319.21733655
364,1750,GXChain,GXC,gxchain,26,2017-06-25T00:00:00.000Z,100000000.0,70000000.0,99896696.2481,,365,0.37964234776298,26143469.71420899,-0.36248129,5.59087242,30.43158828,26574964.3434086
365,2896,Mainframe,MFT,mainframe,14,2018-07-05T00:00:00.000Z,,10000000000.0,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdf2c7238198ad8b389666574f2d8bc411a4b7428'}",366,0.0026446129032,1785688.84809137,-1.23344689,-9.99774615,-0.72971392,26446129.032
366,7617,saffron.finance,SFI,saffron-finance,22,2020-11-09T00:00:00.000Z,100000.0,72919.25862592,82033.60534965,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb753428af26e81097e7fd17f40c88aaa3e04902c'}",367,363.2097561313653,3011710.13964077,-3.8083259,-22.17570584,61.48208941,26484986.142800357
367,6651,USDX [Kava],USDX,usdx-kava,1,2020-08-20T00:00:00.000Z,15645182.0,30495566.0,30495566.0,,368,0.87005520072282,183230.79550833,0.79544977,5.14092572,-0.88279,26532825.797286008
368,6777,YEP COIN,YEP,yep-coin,3,2020-09-28T00:00:00.000Z,70000000.0,5625293.8975545,12368093.18274026,,369,4.65262046447867,0.0,-3.23754936,-7.02879683,-0.00768712,26172357.50646905
369,1788,Metal,MTL,metal,24,2017-07-09T00:00:00.000Z,66588888.0,65588845.12,66588888.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF433089366899D83a9f26A773D59ec7eCF30355e'}",370,0.3964686368672,9461283.42877544,-6.65314344,-13.98443656,-0.44598903,26003920.0184203
370,8085,stETH (Lido),STETH,steth,1,2020-12-23T00:00:00.000Z,0.0,21404.53081568,21404.53081568,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xae7ab96520de3a18e5e111b5eaab095312d7fe84'}",371,1216.813794563129,26579.884989,-5.22341989,-5.60593428,30.45928581,26045328.362671006
371,1925,Waltonchain,WTC,waltonchain,40,2017-08-27T00:00:00.000Z,100000000.0,72133493.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb7cb1c96db6b22b0d3d9536e0108d062bd488f74'}",372,0.36078341470394,4594962.5039458,-8.36542809,-1.90137317,22.51714238,26024567.919062752
372,6952,Frax,FRAX,frax,4,2020-09-08T00:00:00.000Z,,26036651.0,26036651.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x853d955acef822db058eb8505911ed77f175b99e'}",373,0.99763381335551,8584094.22277835,-0.69381584,-1.2806537,0.35681046,25975043.424136553
373,4134,Akropolis,AKRO,akropolis,50,2019-07-19T00:00:00.000Z,,2349619035.714286,4000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7'}",374,0.01100028481264,6698158.47269658,-2.67572539,-12.85678662,13.84661448,25846478.594057698
374,6210,The Sandbox,SAND,the-sandbox,42,2020-08-05T00:00:00.000Z,3000000000.0,621771683.7133226,3000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3845badAde8e6dFF049820680d1F14bD3903a5d0'}",375,0.04151166524684,7772093.86803893,-2.38290525,-10.19551254,2.65505864,25810777.994271528
375,2092,NULS,NULS,nuls,46,2017-10-25T00:00:00.000Z,210000000.0,99620739.3123732,111697638.27680597,,376,0.2558655432407,19526608.62954408,-5.2278293,-6.79131735,15.01776538,25489514.582200527
376,1886,Dent,DENT,dent,32,2017-08-12T00:00:00.000Z,,87475941182.73587,100000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3597bfd533a99c9aa083587b074434e61eb0a258'}",377,0.00029061305884,1572739.93592117,-7.02866834,-16.50450603,31.76782814,25421650.8420228
377,5234,Metaverse Dualchain Network Architecture,DNA,metaverse-dualchain-network-architecture,16,2020-02-15T00:00:00.000Z,,20143656744.0,100000000000.0,,378,0.0012487385533,464936.38919566,0.14958279,-1.01478508,-8.12945742,25154160.78067435
378,3012,VeThor Token,VTHO,vethor-token,26,2018-07-30T00:00:00.000Z,,31283932196.0,31283932196.0,,379,0.00080836227255,3194914.35165187,-2.13912572,-10.31922352,1.63577029,25288750.524258673
379,2276,Ignis,IGNIS,ignis,15,2017-12-13T00:00:00.000Z,999449694.0,761143950.0,999449694.0,,380,0.03291953652456,2458806.49667026,-6.42857556,-1.57652774,-3.91831938,25056506.06247287
380,7150,Flamingo,FLM,flamingo,15,2020-09-29T00:00:00.000Z,,150000000.0,150000000.0,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '4d9eab13620fe3569ba3b0e56e2877739e4145e3'}",381,0.16726804279092,19943764.75533337,-4.25679047,2.76167563,23.60696517,25090206.418638002
381,3091,Sapien,SPN,sapien,1,2018-08-06T00:00:00.000Z,,221794159.673352,500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x20f7a3ddf244dc9299975b4da1c39f8d5d75f05a'}",382,0.11226523264315,0.0,-5.51247835,-7.40409216,23.00900496,24899772.93462082
382,4206,WINk,WIN,wink,23,2019-08-01T00:00:00.000Z,,313607571387.0,994855928116.2562,"{'id': 1958, 'name': 'Tron', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7'}",383,7.817412197e-05,2336387.54920937,-3.31902766,-13.6144734,12.35118603,24515996.53632282
383,7431,Akash Network,AKT,akash-network,2,2020-10-16T00:00:00.000Z,,30714775.278034,115758797.525919,,384,0.80051958884267,699973.51438429,0.14773121,0.62853282,-3.97372605,24587779.276966784
384,3801,BORA,BORA,bora,7,2019-03-18T00:00:00.000Z,,786994246.7790345,1205750000.0,,385,0.03115649548927,5029449.9957212,-2.79724848,-7.63981494,-0.07841237,24519982.69985243
385,3709,Grin,GRIN,grin,46,2019-01-27T00:00:00.000Z,,62470980.0,62470980.0,,386,0.39077185615205,16962453.01964955,-3.22782893,-5.78470658,18.91419269,24411900.810237594
386,7824,Vai,VAI,vai,2,2020-12-01T00:00:00.000Z,0.0,24085545.0,24085545.0,,387,0.99915858347742,594409.84344508,-0.08045714,-0.21450082,2.40206924,24065279.024481658
387,3415,Buggyra Coin Zero,BCZERO,buggyra-coin-zero,1,2018-10-09T00:00:00.000Z,,2010775988.46,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd45247c07379d94904e0a87b4481f0a1ddfa0c64'}",388,0.0118956530316,0.0,-0.05001361,-0.2230374,-0.02321609,23919493.482992686
388,7202,OctoFi,OCTO,octofi,6,2020-09-28T00:00:00.000Z,,570363.91122234,800000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7240aC91f01233BaAf8b064248E80feaA5912BA3'}",389,41.64494773678752,2911992.74816661,-0.5942007,11.49942177,54.76918889,23752775.273804065
389,2096,Ripio Credit Network,RCN,ripio-credit-network,19,2017-10-26T00:00:00.000Z,,508404745.75,999942647.353,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6'}",390,0.04632712606138,2292591.1655729,-2.54389727,-11.10207969,28.14433403,23552930.746564098
390,5481,BASIC,BASIC,basic,4,2020-04-20T00:00:00.000Z,10000000000.0,3561833961.234081,8326258166.69,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf25c91c87e0b1fd9b4064af0f427157aab0193a7'}",391,0.00649557915884,2269594.59035824,-3.62936408,-4.32976615,6.86496737,23136174.445840616
391,4217,BOSAGORA,BOA,bosagora,5,2019-08-05T00:00:00.000Z,,297595030.7367921,450000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x746dda2ea243400d5a63e0700f190ab79f06489e'}",392,0.07732974723102,442245.15191064,-0.66458255,-1.32360748,-6.45081585,23012948.50408376
392,2763,Morpheus.Network,MRPH,morpheus-network,10,2018-05-22T00:00:00.000Z,,47180013.8588,47897218.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7b0c06043468469967dba22d1af33d77d44056c8'}",393,0.4821595886373,1328938.56899705,-3.81677098,-14.76607215,-12.36274443,22748296.07406112
393,7455,Audius,AUDIO,audius,10,2020-10-20T00:00:00.000Z,,120000000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x18aaa7115705e8be94bffebde57af9bfc265b998'}",394,0.1880896107413,3676311.94638592,-2.97517806,-0.13828924,18.73328345,22570753.288956
394,5906,NerveNetwork,NVT,nervenetwork,6,2020-07-27T00:00:00.000Z,2100000000.0,269033746.1330666,1119987548.2360666,,395,0.08327729610694,267580.29050744,-0.45500087,-0.19577841,4.39374012,22404402.93948271
395,4807,CertiK,CTK,certik,6,2019-10-19T00:00:00.000Z,,25272711.946198,100782173.41916,"{'id': 1839, 'name': 'Binance Smart Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': '0xa8c2b8eec3d368c0253ad3dae65a5f2bbb89c929'}",396,0.88815167151243,5599820.43324524,-3.30438872,-9.53556436,-10.32842314,22446001.358667914
396,7576,HARD Protocol,HARD,hard-protocol,15,2020-11-02T00:00:00.000Z,,40000000.0,200000000.0,,397,0.55023172082103,7720725.44776691,-2.43636346,-7.54114565,9.70564248,22009268.8328412
397,2873,Metronome,MET,metronome,10,2018-06-26T00:00:00.000Z,,11345067.59040444,12679016.59040444,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa3d58c4e56fedcae3a7c43a725aee9a71f0ece4e'}",398,1.9377811213703,73460.04133633,-5.22988731,-4.80926502,32.3904925,21984257.797355764
398,4039,ARPA Chain,ARPA,arpa-chain,40,2019-07-15T00:00:00.000Z,,937826306.2857141,1500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba50933c268f567bdc86e1ac131be072c6b0b71a'}",399,0.02320585852123,16889036.52315401,-3.72846874,-7.60074489,3.06397279,21763064.581153996
399,5475,GHOSTPRISM,GHOST,ghostprism,5,2020-04-17T00:00:00.000Z,175000000.0,3427837.01749781,3427837.01749781,,400,6.29972640538151,85280.1102302,-4.15329912,-9.46090758,10.7527599,21594435.372475155
400,3721,Huobi Pool Token,HPT,huobi-pool-token,10,2019-02-01T00:00:00.000Z,,5718813592.433937,9748870538.406,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa66daa57432024023db65477ba87d4e7f5f95213'}",401,0.00381367072911,1748024.24193698,-4.01446769,-5.69885626,8.09010562,21809672.00270171
401,2505,Bluzelle,BLZ,bluzelle,28,2018-02-06T00:00:00.000Z,,256401415.07717365,500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5732046a883704404f284ce41ffadd5b007fd668'}",402,0.08406297656786,5873721.63713687,-4.29155122,-10.0982175,18.65762956,21553866.147598594
402,7463,RAMP,RAMP,ramp,6,2020-10-21T00:00:00.000Z,,125184510.9947343,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x33D0568941C0C64ff7e0FB4fbA0B11BD37deEd9f'}",403,0.1733464691775,2864458.94638893,-3.27379448,21.85423786,375.83876883,21700292.976649117
403,7236,Celo Dollar,CUSD,celo-dollar,4,2020-09-29T00:00:00.000Z,1000000000000000.0,21597050.27924972,21597050.27924972,,404,0.99749789625638,126967.64539978,-0.26240424,-0.33911547,-0.27037865,21543012.218894858
404,5548,Massnet,MASS,massnet,5,2020-05-18T00:00:00.000Z,206438400.0,88575342.14978632,88575342.14978632,,405,0.2421978917185,245658.08269961,-0.6355263,-11.46351133,80.25413625,21452761.126923036
405,3829,Nash Exchange,NEX,nash-exchange,5,2019-04-01T00:00:00.000Z,50000000.0,29166201.0,50000000.0,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '3a4acd3647086e7c44398aac0349802e6a171129'}",406,0.73705687710831,251347.22128123,-5.13365423,-8.12116003,-5.70844688,21497149.026173268
406,5798,Darwinia Network,RING,darwinia-network,24,2020-07-02T00:00:00.000Z,10000000000.0,448494230.15128,2022875004.6156602,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9469d013805bffb7d3debe5e7839237e535ec483'}",407,0.04796759751258,5939693.603853,-4.10541998,-13.57987627,-21.42966162,21513190.71861102
407,3115,Maximine Coin,MXM,maximine-coin,1,2018-08-07T00:00:00.000Z,,1649000000.0,16000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439'}",408,0.01299634334068,0.0,-0.05001361,-0.2230374,-0.02862584,21430970.16878132
408,3344,Ecoreal Estate,ECOREAL,ecoreal-estate,2,2018-09-25T00:00:00.000Z,,208951604.6268015,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb052f8a33d8bb068414eade06af6955199f9f010'}",409,0.10248116583488,1026.49411734,-0.04581214,-1.25196782,96.40897122,21413604.045223523
409,4041,MX Token,MX,mx-token,10,2019-09-24T00:00:00.000Z,,137229726.7097,617915268.59,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x11eef04c884e24d9b7b4760e7476d06ddf797f36'}",410,0.15493353681871,5494184.60731766,-0.93810926,6.73345748,11.13555587,21261486.915798813
410,2538,Nectar,NEC,nectar,7,2018-02-21T00:00:00.000Z,,157517509.91455707,618133330.1078719,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcc80c051057b774cd75067dc48f8987c4eb97a5e'}",411,0.13507581907546,27229.7784109,-4.60841114,-1.54752994,75.7283987,21276806.67043569
411,6375,ASTA,ASTA,asta,3,2020-08-07T00:00:00.000Z,3000000000.0,774434801.0,3000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf2ddae89449b7d26309a5d54614b1fc99c608af5'}",412,0.0285943562504,2320181.47291135,-6.86839418,-14.15440824,62.69687448,22144464.59250163
412,6588,Etherisc DIP Token,DIP,etherisc,6,2020-08-14T00:00:00.000Z,1000000000.0,172510488.6008212,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc719d010b63e5bbf2c0551872cd5316ed26acd83'}",413,0.12129965453032,1097415.39920425,0.20397606,3.50880605,-31.96976199,20925462.670136318
413,789,Nexus,NXS,nexus,2,2015-01-25T00:00:00.000Z,78000000.0,69361659.612427,69361659.612427,,414,0.29733986344495,356541.51456331,-5.3210452,-17.36668049,42.13457101,20623986.397474147
414,5514,The Transfer Token,TTT,the-transfer-token,4,2020-04-29T00:00:00.000Z,2000000000.0,44458111.0,2000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2494a68C1484376fEf880b4c24D91f049d29B02A'}",415,0.46344958790175,547599.14534409,30.80746393,-3.70229658,-9.45270296,20604093.22184026
